Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%)
Routenpunkt (Way);T;Unbekannt;49.4673083;8.7493443;;;;;;;Original OSM;462.6;10.48
Routenpunkt (Way);T;Unbekannt;49.4671866;8.7493486;;;;;;;Original OSM;464.2;10.46
Routenpunkt (Way);T;Unbekannt;49.4670686;8.7493712;;;;;;;Original OSM;465.2;9.48
Routenpunkt (Way);T;Unbekannt;49.4669407;8.7494184;;;;;;;Original OSM;466.2;5.96
Routenpunkt (Way);T;Unbekannt;49.46684626666667;8.749470233333334;;;;;;;Interpoliert;467.2;2.52
Routenpunkt (Way);T;Unbekannt;49.46675183333333;8.749522066666666;;;;;;;Interpoliert;466.6;0.17
Routenpunkt (Way);T;Unbekannt;49.4666574;8.7495739;;;;;;;Original OSM;466.0;-2.04
Routenpunkt (Way);T;Unbekannt;49.46653558333334;8.749637066666667;;;;;;;Interpoliert;465.4;-3.13
Routenpunkt (Way);T;Unbekannt;49.46641376666667;8.749700233333334;;;;;;;Interpoliert;464.8;-1.36
Routenpunkt (Way);T;Unbekannt;49.46629195;8.749763399999999;;;;;;;Interpoliert;465.3;0.42
Routenpunkt (Way);T;Unbekannt;49.466170133333335;8.749826566666666;;;;;;;Interpoliert;465.8;2.8
Routenpunkt (Way);T;Unbekannt;49.46604831666667;8.749889733333333;;;;;;;Interpoliert;466.3;5.12
Routenpunkt (Way);T;Unbekannt;49.4659265;8.7499529;;;;;;;Original OSM;467.4;5.9
Routenpunkt (Way);T;Unbekannt;49.46580073;8.75002195;;;;;;;Interpoliert;468.5;6.68
Routenpunkt (Way);T;Unbekannt;49.46567496;8.750091;;;;;;;Interpoliert;469.6;6.66
Routenpunkt (Way);T;Unbekannt;49.46554919;8.75016005;;;;;;;Interpoliert;470.7;5.79
Routenpunkt (Way);T;Unbekannt;49.46542342;8.7502291;;;;;;;Interpoliert;471.2;4.98
Routenpunkt (Way);T;Unbekannt;49.46529765;8.750298149999999;;;;;;;Interpoliert;471.7;2.69
Routenpunkt (Way);T;Unbekannt;49.46517188;8.7503672;;;;;;;Interpoliert;472.2;0.4
Routenpunkt (Way);T;Unbekannt;49.46504611;8.75043625;;;;;;;Interpoliert;471.6;-1.08
Routenpunkt (Way);T;Unbekannt;49.46492034;8.7505053;;;;;;;Interpoliert;471.0;-1.21
Routenpunkt (Way);T;Unbekannt;49.46479457;8.750574349999999;;;;;;;Interpoliert;470.4;-1.18
Routenpunkt (Way);T;Unbekannt;49.4646688;8.7506434;;;;;;;Original OSM;470.8;0.16
Routenpunkt (Way);T;Unbekannt;49.464574975;8.750704075;;;;;;;Interpoliert;471.2;1.5
Routenpunkt (Way);T;Unbekannt;49.46448115;8.75076475;;;;;;;Interpoliert;471.5;3.9
Routenpunkt (Way);T;Unbekannt;49.464387325;8.750825425;;;;;;;Interpoliert;471.8;4.68
Routenpunkt (Way);T;Unbekannt;49.4642935;8.7508861;;;;;;;Original OSM;472.7;5.3
Routenpunkt (Way);T;Unbekannt;49.46418165;8.750962375;;;;;;;Interpoliert;473.6;6.09
Routenpunkt (Way);T;Unbekannt;49.4640698;8.75103865;;;;;;;Interpoliert;474.5;6.88
Routenpunkt (Way);T;Unbekannt;49.46395795;8.751114925;;;;;;;Interpoliert;475.4;6.75
Routenpunkt (Way);T;Unbekannt;49.4638461;8.7511912;;;;;;;Original OSM;476.3;4.94
Routenpunkt (Way);T;Unbekannt;49.4637425;8.751254;;;;;;;Interpoliert;477.2;3.08
Routenpunkt (Way);T;Unbekannt;49.4636389;8.7513168;;;;;;;Original OSM;476.9;1.4
Routenpunkt (Way);T;Unbekannt;49.4635421;8.751362933333333;;;;;;;Interpoliert;476.6;2.57
Routenpunkt (Way);T;Unbekannt;49.4634453;8.751409066666668;;;;;;;Interpoliert;476.4;3.07
Routenpunkt (Way);T;Unbekannt;49.4633485;8.7514552;;;;;;;Original OSM;477.8;5.52
Routenpunkt (Way);T;Unbekannt;49.4632263;8.751516225;;;;;;;Interpoliert;479.2;8.01
Routenpunkt (Way);T;Unbekannt;49.4631041;8.75157725;;;;;;;Interpoliert;480.6;10.32
Routenpunkt (Way);T;Unbekannt;49.4629819;8.751638275000001;;;;;;;Interpoliert;482.0;10.22
Routenpunkt (Way);T;Unbekannt;49.4628597;8.7516993;;;;;;;Original OSM;483.4;10.64
Routenpunkt (Way);T;Unbekannt;49.4627673;8.751750266666667;;;;;;;Interpoliert;484.7;11.88
Routenpunkt (Way);T;Unbekannt;49.4626749;8.751801233333333;;;;;;;Interpoliert;486.0;13.11
Routenpunkt (Way);T;;49.462595125;8.751844141666666;;;;;;;Interpoliert (15m);487.5;13.16
Routenpunkt (Way);T;Unbekannt;49.46251535;8.75188705;;;;;;;Original OSM;489.0;10.64
Routenpunkt (Way);T;;49.46238472499999;8.751934850000001;;;;;;;Interpoliert (15m);490.5;8.08
Routenpunkt (Way);T;Unbekannt;49.4622541;8.75198265;;;;;;;Original OSM;490.4;4.52
Routenpunkt (Way);T;;49.46215653;8.751998545;;;;;;;Interpoliert (15m);490.3;1.04
Routenpunkt (Way);T;Unbekannt;49.46205896;8.75201444;;;;;;;Interpoliert;490.1;-1.26
Routenpunkt (Way);T;Unbekannt;49.46193422;8.75203108;;;;;;;Interpoliert;489.9;-1.27
Routenpunkt (Way);T;Unbekannt;49.46180948;8.75204772;;;;;;;Interpoliert;489.7;-1.23
Routenpunkt (Way);T;Unbekannt;49.46168474;8.75206436;;;;;;;Interpoliert;489.6;-1.01
Routenpunkt (Way);T;Unbekannt;49.46156;8.752081;;;;;;;Original OSM;489.5;-0.86
Routenpunkt (Way);T;Unbekannt;49.461435725;8.752109325;;;;;;;Interpoliert;489.4;-0.0
Routenpunkt (Way);T;Unbekannt;49.46131145;8.75213765;;;;;;;Interpoliert;489.3;0.72
Routenpunkt (Way);T;Unbekannt;49.461187175;8.752165975;;;;;;;Interpoliert;489.7;1.53
Routenpunkt (Way);T;Unbekannt;49.4610629;8.7521943;;;;;;;Original OSM;490.1;2.52
Routenpunkt (Way);T;Unbekannt;49.4609584;8.752227533333333;;;;;;;Interpoliert;490.5;3.53
Routenpunkt (Way);T;Unbekannt;49.4608539;8.752260766666666;;;;;;;Interpoliert;491.0;3.83
Routenpunkt (Way);T;;49.46075101388889;8.752272648611111;;;;;;;Interpoliert (15m);491.5;4.13
Routenpunkt (Way);T;;49.46064812777777;8.752284530555555;;;;;;;Interpoliert (15m);492.0;5.55
Routenpunkt (Way);T;;49.460545241666665;8.752296412499998;;;;;;;Interpoliert (15m);492.5;6.54
Routenpunkt (Way);T;Unbekannt;49.46044235555556;8.752308294444443;;;;;;;Original OSM;493.7;7.51
Routenpunkt (Way);T;;49.4603261537037;8.752280246296296;;;;;;;Interpoliert (15m);494.9;7.7
Routenpunkt (Way);T;;49.46020995185185;8.752252198148147;;;;;;;Interpoliert (15m);496.1;7.99
Routenpunkt (Way);T;Unbekannt;49.46009375;8.75222415;50.0;;;;;;Interpoliert;496.8;7.25
Routenpunkt (Way);T;Unbekannt;49.4599894;8.7521752;50.0;;;;;;Original OSM;497.5;6.76
Routenpunkt (Way);T;Unbekannt;49.4599024;8.75212425;50.0;;;;;;Interpoliert;498.2;5.87
Routenpunkt (Way);T;Unbekannt;49.4598154;8.7520733;50.0;;;;;;Original OSM;498.9;5.74
Routenpunkt (Way);T;;49.4597303;8.752006633333334;50.0;;;;;;Interpoliert (15m);499.4;5.46
Routenpunkt (Way);T;Unbekannt;49.4596452;8.751939966666667;50.0;;;;;;Original OSM;499.9;3.76
Routenpunkt (Way);T;;49.45956285;8.751844233333333;50.0;;;;;;Interpoliert (15m);500.4;2.74
Routenpunkt (Way);T;Unbekannt;49.4594805;8.7517485;50.0;;;;;;Original OSM;500.2;2.14
Routenpunkt (Way);T;Unbekannt;49.45940053333333;8.751639166666667;50.0;;;;;;Interpoliert;500.4;1.53
Routenpunkt (Way);T;Unbekannt;49.45932056666667;8.751529833333333;50.0;;;;;;Interpoliert;500.6;1.11
Routenpunkt (Way);T;Unbekannt;49.4592406;8.7514205;50.0;;;;;;Original OSM;500.8;1.92
Routenpunkt (Way);T;;49.45917198333333;8.751359583333333;50.0;;;;;;Interpoliert (15m);501.0;2.59
Routenpunkt (Way);T;Unbekannt;49.45910336666666;8.751298666666665;50.0;;;;;;Original OSM;501.2;3.48
Haltestelle;W;Ziegelhausen, Langer Kirschb.;49.45907;8.7512794;50.0;13:32:00;13:32:00;Kein Umlauf;Unbekannt;133.0;Original GTFS (Snap-Distanz 2m) | Auf Route gesnappt (2m);501.4;4.37
Routenpunkt (Way);T;;49.45895733;8.751328635;50.0;;;;;;Interpoliert (15m);502.2;5.2
Routenpunkt (Way);T;Unbekannt;49.45884466;8.75137787;50.0;;;;;;Original OSM;503.0;6.02
