Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Hilsenhainer Straße;49.5050186;8.766581;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5049819;8.7666328;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5049567;8.7666788;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5049355;8.7667309;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5049023;8.7668391;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5048738;8.766969;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5048622;8.7670416;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5048586;8.7671122;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5048571;8.7671746;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5048578;8.7671971;30.0;Original OSM
Haltestelle;Bärsbach, Ort;49.5048589;8.7672359;;Bus Stop
Routenpunkt (Way);Hilsenhainer Straße;49.5048589;8.7672359;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5048718;8.767414924999999;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.504884700000005;8.767593949999998;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5048976;8.767772975;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5049105;8.767952;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5049131;8.7681414;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5049055;8.7681969;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.504894;8.7682452;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5048756;8.7683288;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5048316;8.7684825;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.50479235;8.7686218;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5047531;8.7687611;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5047227;8.768905;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5047138;8.7689871;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5047109;8.7690662;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.504717;8.7691808;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5047237;8.7692582;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5047371;8.7693815;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5047518;8.7695459;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5047474;8.7696163;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5047302;8.7696884;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5046954;8.7697737;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5046538;8.7698605;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5046035;8.7699393;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5045541;8.7699887;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.504506;8.7700259;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.504506;8.7700259;50.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.50440405;8.7701155;50.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5043021;8.7702051;50.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.50420015;8.7702947;50.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5040982;8.7703843;50.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5040982;8.7703843;;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5039977;8.77049562;;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5038972;8.77060694;;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5037967;8.770718259999999;;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5036962;8.77082958;;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5035957;8.7709409;;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.50351055;8.7710484;;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5034254;8.7711559;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5034254;8.7711559;;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5033532;8.771246600000001;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.503281;8.7713373;100.0;Original OSM
