Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name;Fahrt_Nr;Bus_Umlauf_ID
Routenpunkt (Way);T;Dieburger Straße;49.88625;8.689118;70.0;;;;;;Interpoliert;194.8;2.32;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.886152;8.688977;70.0;;;;;;Interpoliert;194.8;2.58;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.886054;8.688836;70.0;;;;;;Original OSM;195.5;2.83;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885964;8.688685;70.0;;;;;;Interpoliert;196.2;3.78;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885873;8.688533;70.0;;;;;;Interpoliert;196.9;4.32;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885783;8.688381;70.0;;;;;;Interpoliert;197.6;4.06;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885692;8.68823;70.0;;;;;;Original OSM;198.0;3.8;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885608;8.688074;70.0;;;;;;Interpoliert;198.5;3.54;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885523;8.687918;70.0;;;;;;Interpoliert;199.0;3.28;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885438;8.687763;70.0;;;;;;Interpoliert;199.5;2.19;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885353;8.687607;70.0;;;;;;Interpoliert;200.0;0.41;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885269;8.687451;70.0;;;;;;Interpoliert;199.6;-1.64;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885184;8.687296;70.0;;;;;;Interpoliert;198.8;-3.7;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885099;8.68714;70.0;;;;;;Interpoliert;197.8;-5.87;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.885014;8.686984;70.0;;;;;;Original OSM;196.8;-6.78;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.884937;8.686841;70.0;;;;;;Original OSM;195.8;-7.78;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.884857;8.686694;50.0;;;;;;Original OSM;194.8;-8.52;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.884797;8.686582;50.0;;;;;;Interpoliert;193.7;-8.86;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.884737;8.686469;50.0;;;;;;Interpoliert;192.6;-8.59;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.884676;8.686357;50.0;;;;;;Original OSM;191.7;-7.13;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.884592;8.686197;50.0;;;;;;Interpoliert;190.8;-5.03;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.884522;8.686066;50.0;;;;;;Interpoliert (15m);190.8;-3.75;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.884452;8.685936;50.0;;;;;;Interpoliert (15m);190.8;-2.85;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.884382;8.685805;50.0;;;;;;Interpoliert (15m);190.3;-2.53;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.884312;8.685674;50.0;;;;;;Original OSM;189.8;-4.11;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.884245;8.685554;50.0;;;;;;Interpoliert (15m);189.3;-5.7;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.884179;8.685434;50.0;;;;;;Interpoliert (15m);188.4;-6.72;asphalt;secondary;Dieburger Straße;2;Kurs 4
Haltestelle;W;Darmstadt Fasanerie;49.884112;8.685314;50.0;06:55:00;06:55:00;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 3m) | Auf Route gesnappt (3m);187.5;-8.15;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);A;Ampel;49.884062;8.685203;50.0;;;;;;Interpoliert (15m);186.6;-8.76;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.884011;8.685091;30.0;;;;;;Interpoliert;185.5;-8.66;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.883926;8.684932;30.0;;;;;;Interpoliert (15m);184.4;-9.06;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.883842;8.684773;30.0;;;;;;Interpoliert;183.3;-8.04;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.883786;8.684629;30.0;;;;;;Interpoliert (15m);182.1;-6.55;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.88373;8.684484;30.0;;;;;;Interpoliert;181.6;-5.83;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.88366;8.684337;30.0;;;;;;Interpoliert;181.1;-4.19;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.883591;8.684189;30.0;;;;;;Interpoliert;180.6;-2.03;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.883521;8.684041;30.0;;;;;;Interpoliert;180.7;-1.37;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.883461;8.683912;30.0;;;;;;Interpoliert (15m);180.8;-0.77;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.8834;8.683783;30.0;;;;;;Original OSM;180.7;-0.17;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.883334;8.683644;30.0;;;;;;Interpoliert (15m);180.6;-0.48;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.883269;8.683504;30.0;;;;;;Interpoliert;180.5;-0.66;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.883201;8.683364;30.0;;;;;;Interpoliert;180.4;-0.96;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.883134;8.683223;30.0;;;;;;Interpoliert;180.4;-1.28;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.883067;8.683083;30.0;;;;;;Interpoliert;180.1;-1.59;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.883;8.682942;30.0;;;;;;Interpoliert;179.8;-2.15;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882932;8.682801;30.0;;;;;;Original OSM;179.5;-2.86;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882879;8.682625;30.0;;;;;;Interpoliert;179.0;-3.53;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882825;8.682448;30.0;;;;;;Interpoliert;178.5;-4.23;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882771;8.682271;30.0;;;;;;Original OSM;177.7;-4.85;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882719;8.6821;30.0;;;;;;Original OSM;176.9;-5.23;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882672;8.68191;30.0;;;;;;Interpoliert;176.1;-5.89;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882625;8.68172;30.0;;;;;;Interpoliert;175.3;-5.71;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882578;8.68153;30.0;;;;;;Interpoliert;174.3;-5.49;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882531;8.68134;30.0;;;;;;Interpoliert;173.6;-5.35;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882484;8.68115;30.0;;;;;;Interpoliert;172.9;-5.21;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882437;8.68096;30.0;;;;;;Interpoliert;172.2;-5.22;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.88239;8.68077;30.0;;;;;;Interpoliert;171.5;-4.65;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.882358;8.680637;30.0;;;;;;Interpoliert (15m);170.8;-4.05;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882325;8.680505;30.0;;;;;;Original OSM;170.6;-3.45;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.88229;8.680359;30.0;;;;;;Interpoliert (15m);170.4;-2.81;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882256;8.680213;30.0;;;;;;Interpoliert;170.2;-1.43;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882217;8.680046;30.0;;;;;;Interpoliert;170.0;-1.21;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882178;8.679878;30.0;;;;;;Interpoliert;170.0;-1.03;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.882144;8.67973;30.0;;;;;;Interpoliert (15m);169.9;-0.83;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882109;8.679582;30.0;;;;;;Original OSM;169.8;-0.68;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.882072;8.679419;30.0;;;;;;Interpoliert (15m);169.7;-0.82;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.882034;8.679256;30.0;;;;;;Original OSM;169.6;-0.97;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881992;8.679075;30.0;;;;;;Interpoliert;169.5;-1.16;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881954;8.678913;30.0;;;;;;Original OSM;169.3;-1.37;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881924;8.678768;30.0;;;;;;Interpoliert;169.1;-1.5;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881894;8.678624;30.0;;;;;;Interpoliert;168.9;-1.64;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.881856;8.678443;30.0;;;;;;Interpoliert (15m);168.7;-1.52;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881817;8.678261;30.0;;;;;;Original OSM;168.5;-1.34;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.881787;8.678126;30.0;;;;;;Interpoliert (15m);168.4;-0.98;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.881757;8.677992;30.0;;;;;;Interpoliert (15m);168.3;-0.68;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881727;8.677857;30.0;;;;;;Interpoliert;168.3;-0.39;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Regerweg (Bussteig Richtung Ost);49.881647;8.677707;50.0;;;;;;Original OSM;168.3;1.16;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Regerweg (Bussteig Richtung Ost);49.881599;8.6776;50.0;;;;;;Interpoliert;168.3;1.52;asphalt;secondary;Dieburger Straße;2;Kurs 4
Haltestelle;W;Darmstadt Regerweg;49.881612;8.677592;50.0;06:57:00;06:57:00;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 2m) | Auf Route gesnappt (2m);168.4;1.52;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Regerweg (Bussteig Richtung Ost);49.881588;8.677419;50.0;;;;;;Original OSM;168.5;1.52;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.881566;8.677263;50.0;;;;;;Interpoliert (15m);168.5;1.52;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881545;8.677107;30.0;;;;;;Interpoliert;168.5;0.16;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881492;8.676922;30.0;;;;;;Interpoliert;168.5;0.0;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.88144;8.676736;30.0;;;;;;Interpoliert;168.5;0.14;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881387;8.67655;30.0;;;;;;Interpoliert;168.5;0.3;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881334;8.676364;30.0;;;;;;Original OSM;168.6;0.47;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.88128;8.67622;30.0;;;;;;Interpoliert;168.7;0.64;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881225;8.676076;30.0;;;;;;Interpoliert;168.8;0.8;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.88117;8.675932;30.0;;;;;;Interpoliert;168.9;0.82;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881115;8.675787;30.0;;;;;;Original OSM;169.0;0.65;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.881054;8.675633;30.0;;;;;;Interpoliert;169.1;0.49;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880992;8.675478;30.0;;;;;;Interpoliert;169.1;0.32;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.88093;8.675323;30.0;;;;;;Interpoliert;169.1;0.15;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880868;8.675169;30.0;;;;;;Interpoliert;169.1;-0.31;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880806;8.675014;30.0;;;;;;Original OSM;169.1;-0.61;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880748;8.674856;30.0;;;;;;Interpoliert;168.9;-0.92;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.88069;8.674697;30.0;;;;;;Interpoliert;168.7;-1.22;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880631;8.674539;30.0;;;;;;Interpoliert;168.5;-1.53;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880573;8.67438;30.0;;;;;;Interpoliert;168.3;-1.38;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880515;8.674222;30.0;;;;;;Interpoliert;168.1;-1.07;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880457;8.674064;30.0;;;;;;Interpoliert;168.0;-0.77;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.880419;8.673959;30.0;;;;;;Interpoliert (15m);168.0;-1.2;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880381;8.673855;30.0;;;;;;Original OSM;168.0;-1.64;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.880346;8.673756;30.0;;;;;;Interpoliert (15m);167.7;-1.99;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880311;8.673657;30.0;;;;;;Interpoliert;167.4;-2.45;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880259;8.67351;30.0;;;;;;Original OSM;167.1;-2.76;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880208;8.673347;30.0;;;;;;Interpoliert;166.8;-2.47;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880156;8.673184;30.0;;;;;;Interpoliert;166.6;-2.19;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880105;8.673022;30.0;;;;;;Interpoliert;166.3;-2.15;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880053;8.672859;30.0;;;;;;Interpoliert;166.0;-2.15;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.880002;8.672696;30.0;;;;;;Interpoliert;165.7;-2.31;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879951;8.672533;30.0;;;;;;Interpoliert;165.4;-2.0;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879899;8.67237;30.0;;;;;;Original OSM;165.1;-1.69;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879847;8.672203;30.0;;;;;;Interpoliert;165.0;-1.39;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879794;8.672036;30.0;;;;;;Original OSM;164.9;-1.06;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879745;8.671881;30.0;;;;;;Original OSM;164.8;-0.88;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879689;8.671703;30.0;;;;;;Interpoliert;164.7;-0.87;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879633;8.671524;30.0;;;;;;Interpoliert;164.5;-0.96;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879577;8.671345;30.0;;;;;;Interpoliert;164.4;-1.03;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.879527;8.671254;30.0;;;;;;Interpoliert (15m);164.3;-1.12;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Spessartring (Bussteig Richtung Ost);49.879478;8.671163;50.0;;;;;;Original OSM;164.2;-1.07;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.879444;8.671054;50.0;;;;;;Interpoliert (15m);164.1;-0.93;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Spessartring (Bussteig Richtung Ost);49.879411;8.670946;50.0;;;;;;Original OSM;164.0;-0.7;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.879403;8.67084;50.0;;;;;;Interpoliert (15m);164.0;-0.46;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879394;8.670735;30.0;;;;;;Original OSM;164.0;1.18;asphalt;secondary;Dieburger Straße;2;Kurs 4
Haltestelle;W;Darmstadt Spessartring;49.879394;8.670735;30.0;;;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 2m) | Auf Route gesnappt (2m);164.0;2.14;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879368;8.670645;30.0;;;;;;Original OSM;164.5;2.86;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.879316;8.67047;30.0;;;;;;Interpoliert (15m);165.0;3.57;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879265;8.670296;30.0;;;;;;Original OSM;165.5;4.29;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.879212;8.670117;30.0;;;;;;Interpoliert (15m);166.0;3.9;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);A;Dieburger Straße (Ampel);49.87916;8.669939;30.0;;;;;;Original OSM;166.5;4.41;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.879119;8.669818;30.0;;;;;;Interpoliert (15m);167.0;4.65;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879079;8.669698;30.0;;;;;;Original OSM;167.6;5.05;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.879027;8.669545;30.0;;;;;;Interpoliert;168.2;5.16;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878981;8.669411;30.0;;;;;;Original OSM;168.8;4.27;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.878924;8.669228;30.0;;;;;;Interpoliert (15m);169.4;2.85;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878868;8.669044;30.0;;;;;;Original OSM;169.5;1.68;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.878843;8.668901;30.0;;;;;;Interpoliert (15m);169.4;0.39;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.878819;8.668759;30.0;;;;;;Interpoliert (15m);169.3;-0.57;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878794;8.668617;30.0;;;;;;Original OSM;169.2;-0.99;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878778;8.66842;30.0;;;;;;Interpoliert;169.1;-1.22;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878762;8.668222;30.0;;;;;;Interpoliert;168.9;-1.52;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878746;8.668025;30.0;;;;;;Original OSM;168.6;-1.82;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.87873;8.667856;30.0;;;;;;Interpoliert;168.3;-2.11;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878714;8.667687;30.0;;;;;;Original OSM;168.0;-2.46;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878696;8.667494;30.0;;;;;;Interpoliert;167.7;-2.24;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.878675;8.667364;30.0;;;;;;Interpoliert (15m);167.4;-2.25;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Lucasweg/Hochzeitsturm;49.878653;8.667234;50.0;;;;;;Original OSM;167.3;-2.25;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.878652;8.667121;50.0;;;;;;Interpoliert (15m);167.1;-2.18;asphalt;secondary;Dieburger Straße;2;Kurs 4
Haltestelle;W;Darmstadt Mathildenhöhe;49.878652;8.667008;30.0;;;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 3m) | Auf Route gesnappt (3m);166.9;-1.74;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.878631;8.666857;30.0;;;;;;Interpoliert (15m);166.7;-1.71;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.87861;8.666705;30.0;;;;;;Interpoliert (15m);166.6;-1.21;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878589;8.666554;30.0;;;;;;Original OSM;166.5;-0.72;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.878536;8.666399;30.0;;;;;;Interpoliert (15m);166.5;-0.36;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;;49.878483;8.666245;30.0;;;;;;Interpoliert (15m);166.5;-0.18;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.87843;8.66609;30.0;;;;;;Interpoliert;166.5;0.0;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878356;8.665958;30.0;;;;;;Interpoliert;166.5;0.16;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878281;8.665826;30.0;;;;;;Original OSM;166.5;0.32;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878208;8.665696;30.0;;;;;;Interpoliert;166.6;0.05;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878134;8.665566;30.0;;;;;;Original OSM;166.7;-0.23;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.878045;8.665418;30.0;;;;;;Interpoliert;166.5;-0.6;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.877957;8.665271;30.0;;;;;;Original OSM;166.3;-1.32;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.877904;8.665144;30.0;;;;;;Interpoliert;166.1;-2.18;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.877851;8.665017;30.0;;;;;;Original OSM;165.8;-2.6;asphalt;secondary;Dieburger Straße;2;Kurs 4
Routenpunkt (Way);T;Dieburger Straße;49.877793;8.664839;30.0;;;;;;Interpoliert;165.3;-3.03;asphalt;secondary;Dieburger Straße;2;Kurs 4
