Geschwindigkeit (km/h);Physikalisches Maximum (Leer, unlimitiert) (m/s²);Physikalisches Maximum (Voll, unlimitiert) (m/s²);Durchschnittliche Auslastung (37%) & 80 % Volllast (m/s²);Nachtverkehr (10%) & 80 % Volllast (m/s²);Hauptverkehrszeit (100%) & 80 % Volllast (m/s²)
66,3;0,6557009843543627;0,4382050336188975;0,44531676357370964;0,5007912980845088;0,350564026895118
66,4;0,6541052230485314;0,43708442399844033;0,44421327467858873;0,4995666169626864;0,34966753919875226
66,5;0,6525092637106941;0,43596367531171426;0,44310964884185966;0,49834178385945044;0,34877094024937144
66,60000000000001;0,6509131063408494;0,43484278755871825;0,4420058860635215;0,4971167987747996;0,3478742300469746
66,7;0,6493167509389997;0,43372176073945373;0,4409019863435757;0,4958916617087358;0,346977408591563
66,8;0,6477201975051428;0,43260059485391933;0,43979794968202085;0,4946663726612573;0,3460804758831355
66,9;0,6461234460392793;0,4314792899021156;0,4386937760788576;0,4934409316323647;0,3451834319216925
67,0;0,6445264965414096;0,4303578458840426;0,4375894655340859;0,4922153386220581;0,3442862767072341
67,10000000000001;0,6429293490115335;0,4292362627997003;0,4364850180477058;0,49098959363033745;0,34338901023976026
67,2;0,641332003449651;0,4281145406490887;0,4353804336197173;0,4897636966572028;0,342491632519271
67,3;0,6397344598557622;0,42699267943220776;0,4342757122501202;0,488537647702654;0,3415941435457662
67,4;0,6381367182298664;0,42587067914905713;0,4331708539389143;0,4873114467666909;0,3406965433192457
67,5;0,636538778571965;0,4247485397996378;0,4320658586861006;0,4860850938493143;0,33979883183971027
67,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
67,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
67,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
67,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
68,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
69,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
70,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
71,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
72,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
73,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
74,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,8;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
75,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,3;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
76,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,30000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
77,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,30000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
78,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,30000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
79,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,30000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
80,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,30000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
81,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,30000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
82,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,30000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
83,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,10000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,2;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,30000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,4;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,5;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,60000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,7;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,80000000000001;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
84,9;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
85,0;0,6350119377111348;0,42367632896754104;0,4310100291404248;0,48491330633231383;0,33894106317403283
85,10000000000001;;;;;
85,2;;;;;
85,30000000000001;;;;;
85,4;;;;;
85,5;;;;;
85,60000000000001;;;;;
85,7;;;;;
85,80000000000001;;;;;
85,9;;;;;
86,0;;;;;
86,10000000000001;;;;;
86,2;;;;;
86,30000000000001;;;;;
86,4;;;;;
86,5;;;;;
86,60000000000001;;;;;
86,7;;;;;
86,80000000000001;;;;;
86,9;;;;;
87,0;;;;;
87,10000000000001;;;;;
87,2;;;;;
87,30000000000001;;;;;
87,4;;;;;
87,5;;;;;
87,60000000000001;;;;;
87,7;;;;;
87,80000000000001;;;;;
87,9;;;;;
88,0;;;;;
88,10000000000001;;;;;
88,2;;;;;
88,30000000000001;;;;;
88,4;;;;;
88,5;;;;;
88,60000000000001;;;;;
88,7;;;;;
88,80000000000001;;;;;
88,9;;;;;
89,0;;;;;
89,10000000000001;;;;;
89,2;;;;;
89,30000000000001;;;;;
89,4;;;;;
89,5;;;;;
89,60000000000001;;;;;
89,7;;;;;
89,80000000000001;;;;;
89,9;;;;;
90,0;;;;;
