Geschwindigkeit (km/h);Physikalisches Maximum (Leer, unlimitiert) (m/s²);Physikalisches Maximum (Voll, unlimitiert) (m/s²);Durchschnittliche Auslastung (37%) (m/s²);Nachtverkehr (10%) (m/s²);Nebenverkehr (50%) (m/s²);Hauptverkehrszeit (100%) (m/s²)
32,4;1,5673745559738685;1,0747393320388507;1,0740968996684104;1,199912222977997;1,0220713041037925;0,8597914656310807
32,5;1,5618669937023126;1,0708840384487617;1,070293897360061;1,195687243701187;1,018442792489591;0,8567072307590093
32,6;1,5563591433649129;1,067028543212582;1,066490696140648;1,19146204344236;1,0148140910908334;0,8536228345700656
32,7;1,5508510049616693;1,0631728463303112;1,0626872960101714;1,1872366222015154;1,0111851999075199;0,850538277064249
32,800000000000004;1,545342578492582;1,0593169478019504;1,0588836969686317;1,183010979978654;1,007556118939651;0,8474535582415603
32,9;1,5398338639576519;1,0554608476274991;1,0550798990160288;1,178785116773776;1,003926848187226;0,8443686781019993
33,0;1,5343248613568774;1,051604545806957;1,0512759021523619;1,1745590325868804;1,0002973876502455;0,8412836366455656
33,1;1,528972585580325;1,0478579527633702;1,0475801260304518;1,1704531771966484;0,996771182432752;0,8382863622106962
33,2;1,5239023567038021;1,0443087925498042;1,0440791048580067;1,1665636865516447;0,9934307963493956;0,8354470340398434
33,300000000000004;1,518831839761435;1,0407594306901475;1,040577884774498;1,1626739749246235;0,9900902204814832;0,832607544552118
33,4;1,5137610347532255;1,0372098671844006;1,037076465779927;1,158784042315586;0,9867494548290159;0,8297678937475205
33,5;1,5086899416791721;1,0336601020325633;1,033574847874292;1,1548938887245315;0,9834084993919925;0,8269280816260507
33,6;1,5036185605392747;1,0301101352346351;1,0300730310575932;1,1510035141514592;0,9800673541704129;0,8240881081877082
33,7;1,4985468913335334;1,0265599667906162;1,026571015329831;1,1471129185963702;0,9767260191642774;0,821247973432493
33,800000000000004;1,4938820850595398;1,023294602398821;1,0233499407140034;1,143534437071115;0,973652735030823;0,8186356819190568
33,9;1,4895039952575972;1,020229939537461;1,0203268454130319;1,1401759024285285;0,9707683464554254;0,8161839516299688
34,0;1,4851256173898106;1,0171650750300103;1,0173035512009967;1,1368171468039252;0,967883768095472;0,8137320600240083
34,1;1,4807469514561808;1,0141000088764693;1,0142800580778981;1,133458170197305;0,9649989999509629;0,8112800071011755
34,2;1,476367997456707;1,0110347410768377;1,0112563660437364;1,1300989726086674;0,9621140420218977;0,8088277928614702
34,300000000000004;1,4719887553913893;1,0079692716311155;1,008232475098511;1,1267395540380132;0,9592288943082767;0,8063754173048925
34,4;1,4676092252602289;1,004903600539303;1,0052083852422224;1,123379914485342;0,9563435568101005;0,8039228804314424
34,5;1,4637339799917688;1,0021909288513808;1,0025325068817568;1,1204071235944684;0,9537904540449973;0,8017527430811047
34,6;1,4599724481841194;0,9995578565860264;0,9999351482969434;1,1175215649475045;0,9513122683834869;0,7996462852688211
34,7;1,4562106283106253;0,9969245826745807;0,997337590801066;1,1146357853185227;0,9488338929374205;0,7975396661396646
34,800000000000004;1,4524485203712887;0,9942911071170449;0,9947398343941258;1,1117497847075248;0,9463553277067988;0,795432885693636
34,9;1,4486861243661076;0,9916574299134182;0,9921418790761214;1,1088635631145092;0,9438765726916206;0,7933259439307346
35,0;1,4449234402950837;0,9890235510637015;0,9895437248470546;1,105977120539477;0,9413976278918871;0,7912188408509613
35,1;1,4411571889027022;0,9863871750890344;0,986943107362796;1,103087941389157;0,9389163328569062;0,7891097400712276
35,2;1,4373208357586398;0,9837017278881907;0,9842940842300278;1,1001449855526162;0,9363888531384653;0,7869613823105526
35,300000000000004;1,4334841945487333;0,9810160790412561;0,981644862186196;1,0972018087340576;0,933861183635468;0,7848128632330049
35,4;1,4296472652729837;0,9783302285482316;0,9789954412313012;1,0942584109334825;0,9313333243479154;0,7826641828385853
35,5;1,4258100479313898;0,9756441764091159;0,9763458213653424;1,0913147921508901;0,9288052752758065;0,7805153411272928
35,6;1,4219725425239529;0,9729579226239098;0,9736960025883203;1,088370952386281;0,926277036419142;0,7783663380991279
35,7;1,418134749050672;0,9702714671926131;0,971045984900235;1,0854268916396543;0,9237486077779217;0,7762171737540906
35,800000000000004;1,4140874945964965;0,9674383890746904;0,9682513332426046;1,0823221484967254;0,9210821813139944;0,7739507112597523
35,9;1,4094857913873684;0,9642171968283008;0,9650738316432069;1,0787920748020519;0,9180504709644514;0,7713737574626407
36,0;1,4048838001123958;0,9609958029358199;0,9618961311327446;1,0752617801253606;0,9150185708303514;0,768796642348656
36,1;1,4002815207715797;0,9577742073972487;0,9587182317112195;1,0717312644666523;0,9119864809116962;0,766219365917799
36,2;1,3956789533649205;0,9545524102125873;0,9555401333786311;1,0682005278259274;0,9089542012084856;0,7636419281700699
36,300000000000004;1,3910760978924173;0,9513304113818348;0,9523618361349788;1,0646695702031852;0,9059217317207188;0,761064329105468
36,4;1,3864729543540708;0,9481082109049925;0,9491833399802639;1,061138391598426;0,9028890724483963;0,7584865687239941
36,5;1,3815827618866414;0,9446850761777921;0,945806634947267;1,0573870110754668;0,8996672985875018;0,7557480609422337
36,6;1,3764091528766402;0,9410635498707909;0,9422342292190292;1,053418215122589;0,8962588032397361;0,7528508398966327
36,7;1,3712352558007943;0,9374418219176989;0,9386616245797277;1,0494491981876937;0,892850118107414;0,7499534575341591
36,800000000000004;1,3660610706591052;0,9338198923185165;0,935088821029363;1,0454799602707814;0,8894412431905367;0,7470559138548132
36,9;1,3608865974515725;0,9301977610732436;0,9315158185679346;1,0415105013718522;0,8860321784891033;0,744158208858595
37,0;1,355711836178197;0,9265754281818807;0,9279426171954435;1,0375408214909063;0,8826229240031145;0,7412603425455045
37,1;1,3505367868389766;0,9229528936444267;0,9243692169118882;1,033570920627943;0,8792134797325697;0,7383623149155414
37,2;1,3465897842803694;0,9201899918534013;0,9216437897444157;1,0305430830487374;0,8766131015763104;0,7361519934827211
37,300000000000004;1,3430914138311687;0,917741132538961;0,919228145537816;1,0278594016082547;0,8743082928097783;0,7341929060311688
37,4;1,339592755316125;0,9152920715784303;0,9168123024201535;1,0251754991857556;0,8720032942586908;0,7322336572627443
37,5;1,3360938087352374;0,912842808971809;0,9143962603914269;1,0224913757812388;0,8696981059230473;0,7302742471774473
37,6;1,3325945740885061;0,9103933447190972;0,9119800194516371;1,0198070313947052;0,8673927278028478;0,7283146757752778
37,7;1,329095051375931;0,9079436788202947;0,9095635796007839;1,0171224660261546;0,8650871598980925;0,7263549430562358
37,800000000000004;1,3255952405975129;0,9054938112754018;0,9071469408388675;1,0144376796755874;0,8627814022087815;0,7243950490203215
37,9;1,3215895938722422;0,9026898585677123;0,9043810195489148;1,0113648547904481;0,860142387895662;0,7221518868541699
38,0;1,3175634214148775;0,899871537847557;0,90160092512706;1,0082762841382231;0,8574898507472807;0,7198972302780456
38,1;1,313536960891669;0,8970530154813111;0,8988206317941417;1,005187492503981;0,8548371238143432;0,7176424123850489
38,2;1,3095102123026168;0,8942342914689746;0,89604013955016;1,0020984798877217;0,8521842070968502;0,7153874331751797
38,300000000000004;1,3054831756477214;0,8914153658105478;0,8932594483951152;0,9990092462894458;0,8495311005948015;0,7131322926484382
38,400000000000006;1,3014558509269825;0,8885962385060305;0,8904785583290068;0,9959197917091528;0,8468778043081967;0,7108769908048245
38,5;1,297418844773744;0,8857703341987638;0,8876909831800384;0,9928229102765317;0,8442181296660634;0,7086162673590111
38,6;1,2933416791380428;0,8829163182537727;0,8848756776855957;0,9896952215696923;0,8415319970119541;0,7063330546030182
38,7;1,2892642254364977;0,8800621006626912;0,8820601732800899;0,9865673118808358;0,8388456745732891;0,704049680530153
38,800000000000004;1,2851864836691087;0,8772076814255189;0,8792444699635205;0,983439181209962;0,8361591623500684;0,7017661451404151
38,900000000000006;1,2811084538358763;0,8743530605422563;0,8764285677358878;0,9803108295570715;0,8334724603422915;0,699482448433805
39,0;1,2770301359368;0,8714982380129028;0,8736124665971916;0,9771822569221638;0,8307855685499592;0,6971985904103223
39,1;1,2729515299718805;0,8686432138374591;0,8707961665474321;0,9740534633052391;0,828098486973071;0,6949145710699673
39,2;1,2690359314458108;0,8659022948692106;0,8680924240386787;0,9710497164907199;0,8255187985323662;0,6927218358953685
39,300000000000004;1,2653457033897881;0,8633191352299946;0,8655443010900072;0,9682188566121273;0,8230875894601631;0,6906553081839957
39,400000000000006;1,261655187267922;0,8607357739446884;0,8629959792302722;0,9653877757515175;0,8206561906034042;0,6885886191557508
39,5;1,2579643830802125;0,8581522110132918;0,8604474584594741;0,9625564739088912;0,8182246019620898;0,6865217688106334
39,6;1,2542732908266587;0,855568446435804;0,8578987387776119;0,959724951084247;0,8157928235362188;0,6844547571486432
39,7;1,2505819105072615;0,8529844802122261;0,8553498201846866;0,9568932072775862;0,8133608553257926;0,6823875841697808
39,800000000000004;1,2468902421220207;0,8504003123425573;0,8528007026806977;0,9540612424889083;0,8109286973308102;0,6803202498740459
39,900000000000006;1,2438068080325606;0,8482419084799353;0,8506715743328584;0,951695868392884;0,8088972584012837;0,6785935267839482
40,0;1,241052203291837;0,8463136851614287;0,8487695044748987;0,9495827469479455;0,8070824599838655;0,677050948129143
40,1;1,23829731048527;0,8443852601968318;0,846867235705876;0,9474694045209899;0,8052674717818921;0,6755082081574655
40,2;1,235542129612859;0,8424566335861441;0,8449647680257896;0,9453558411120171;0,8034522937953628;0,6739653068689153
40,300000000000004;1,232786660674605;0,8405278053293663;0,84306210143464;0,9432420567210278;0,8016369260242775;0,6724222442634931
40,400000000000006;1,2300309036705068;0,8385987754264975;0,8411592359324267;0,9411280513480209;0,7998213684686365;0,6708790203411981
40,5;1,2272748586005655;0,8366695438775387;0,8392561715191503;0,9390138249929975;0,7980056211284398;0,669335635102031
40,6;1,2236406531109771;0,8341256000348268;0,8367467324634545;0,9362259413297516;0,7956113210411817;0,6673004800278615
40,7;1,2198843539148387;0,83149619059753;0,8341529870259236;0,9333443967409331;0,7931365827472553;0,665196952478024
40,800000000000004;1,2161277666528552;0,8288665795141417;0,8315590426773284;0,9304626311700965;0,790661654668772;0,6630932636113134
40,900000000000006;1,2123708913250293;0,8262367667846633;0,8289648994176704;0,9275806446172435;0,7881865368057337;0,6609894134277307
41,0;1,2086137279313591;0,8236067524090942;0,8263705572469489;0,9246984370823734;0,7857112291581392;0,6588854019272754
41,1;1,2048562764718456;0,8209765363874347;0,8237760161651639;0,9218160085654863;0,7832357317259891;0,6567812291099479
41,2;1,2011697304150795;0,8183959541476986;0,8212304356574093;0,9189879732342684;0,7808069484415314;0,654716763318159
41,300000000000004;1,1980751001038092;0,8162297129298093;0,8190935762562855;0,9166140102557598;0,7787681331776358;0,6529837703438475
41,400000000000006;1,194980181726695;0,8140632700658296;0,8169565179440982;0,9142398262952338;0,7767291281291842;0,6512506160526637
41,5;1,1918849752837377;0,8118966255557591;0,8148192607208475;0,9118654213526911;0,7746899332961767;0,6495173004446073
41,6;1,188789480774936;0,8097297793995981;0,8126818045865334;0,9094907954281309;0,7726505486786133;0,6477838235196786
41,7;1,1856936982002912;0,8075627315973467;0,8105441495411561;0,9071159485215543;0,7706109742764945;0,6460501852778774
41,800000000000004;1,1825976275598022;0,8053954821490046;0,8084062955847147;0,90474088063296;0,7685712100898194;0,6443163857192037
41,900000000000006;1,1797359916399477;0,8033923370051063;0,8064303201036807;0,902545653078003;0,7666858970132093;0,642713869604085
42,0;1,1773369324816916;0,8017129955943271;0,8047737564432327;0,9007052789292036;0,7651053403912993;0,6413703964754617
42,1;1,1749375852575914;0,8000334525374568;0,8031169938717206;0,8988646837983872;0,7635245939848334;0,6400267620299656
42,2;1,172537949967648;0,7983537078344966;0,801460032389146;0,897023867685554;0,7619436577938119;0,6386829662675972
42,300000000000004;1,1701380266118608;0,7966737614854454;0,7998028719955071;0,8951828305907035;0,7603625318182345;0,6373390091883564
42,400000000000006;1,16773781519023;0,7949936134903041;0,7981455126908055;0,8933415725138361;0,7587812160581012;0,6359948907922433
42,5;1,1653373157027558;0,7933132638490719;0,7964879544750401;0,8915000934549516;0,7571997105134123;0,6346506110792576
42,6;1,1626822479640395;0,7914547164319705;0,7946546154692683;0,8894633291622379;0,755450489414964;0,6331637731455765
42,7;1,159831627522096;0,78945928212261;0,7926862462368532;0,8872765518369111;0,7535724335943893;0,631567425698088
42,800000000000004;1,1569807190143087;0,7874636461671589;0,790717678093375;0,8850895535295676;0,7516941879892589;0,6299709169337272
42,900000000000006;1,154129522440678;0,7854678085656174;0,7887489110388334;0,8829023342402071;0,7498157525995727;0,628374246852494
43,0;1,1512780378012033;0,7834717693179851;0,7867799450732282;0,8807148939688292;0,7479371274253306;0,6267774154543881
43,1;1,1484262650958854;0,7814755284242626;0,7848107801965599;0,8785272327154345;0,7460583124665328;0,6251804227394101
43,2;1,1455742043247235;0,7794790858844491;0,7828414164088278;0,8763393504800228;0,7441793077231793;0,6235832687075593
43,300000000000004;1,1433419160177198;0,7779164840695467;0,7813000089465318;0,8746269101349239;0,7427086236620943;0,6223331872556375
43,400000000000006;1,141269425148786;0,7764657404612931;0,7798689425018921;0,873037054125879;0,7413432179131498;0,6211725923690345
43,5;1,139196646214009;0,7750147952069492;0,7784376771461892;0,8714469771348171;0,7399776223796497;0,6200118361655593
43,6;1,1371235792133878;0,7735636483065144;0,7770062128794223;0,8698566791617379;0,7386118370615933;0,6188509186452116
43,7;1,1350502241469234;0,7721122997599893;0,7755745497015925;0,8682661602066418;0,7372458619589816;0,6176898398079915
43,800000000000004;1,132976581014615;0,7706607495673734;0,7741426876126988;0,8666754202695286;0,7358796970718137;0,6165285996538987
43,900000000000006;1,1308810567917678;0,7691938826113803;0,7726957165093765;0,8650678948383034;0,7344991164073497;0,6153551060891043
44,0;1,1279056998433064;0,7671111327474573;0,770641216027085;0,8627854292340041;0,7325388812413045;0,6136889061979659
44,1;1,1249300548290018;0,7650281812374441;0,7685865166337305;0,8605027426476882;0,7305784562907037;0,6120225449899553
44,2;1,1219541217488527;0,7629450280813398;0,7665316183293118;0,8582198350793547;0,7286178415555468;0,6103560224650719
44,300000000000004;1,1189779006028608;0,7608616732791453;0,7644765211138302;0,8559367065290048;0,7266570370358343;0,6086893386233163
44,400000000000006;1,1160013913910245;0,7587781168308599;0,7624212249872848;0,8536533569966371;0,7246960427315656;0,607022493464688
44,5;1,1130245941133452;0,7566943587364845;0,7603657299496764;0,8513697864822531;0,7227348586427418;0,6053554869891876
44,6;1,1099538952376453;0,7545448695234945;0,7582453953376026;0,8490141818652778;0,7207118099716925;0,6036358956187957
44,7;1,1066066881449197;0,7522018245585865;0,7559341302674097;0,8464464613557896;0,7185065911811908;0,6017614596468692
44,800000000000004;1,1032591929863496;0,7498585779475876;0,7536226662861529;0,8438785198642839;0,7163011826061328;0,5998868623580701
44,900000000000006;1,099911409761936;0,7475151296904982;0,7513110033938329;0,8413103573907611;0,7140955842465193;0,5980121037523985
45,0;1,0965633384716789;0,7451714797873181;0,7489991415904496;0,8387419739352215;0,7118897961023499;0,5961371838298545
45,1;1,0932149791155787;0,7428276282380479;0,746687080876003;0,8361733694976652;0,709683818173625;0,5942621025904383
45,2;1,0898663316936348;0,7404835750426871;0,7443748212504929;0,8336045440780917;0,7074776504603442;0,5923868600341498
45,300000000000004;1,0870026153827486;0,7384789736250669;0,7423974092479081;0,831407720606727;0,7055909667731721;0,5907831789000535
45,400000000000006;1,0846594763751876;0,7368387763197741;0,7407794587617995;0,8296102441077761;0,7040472516623085;0,5894710210558193
45,5;1,0823160493017836;0,7351983773683912;0,7391613093646278;0,8278125466268085;0,7025033467668893;0,588158701894713
45,6;1,0799723341625354;0,7335577767709176;0,7375429610563922;0,8260146281638235;0,700959252086914;0,5868462214167341
45,7;1,0776283309574437;0,7319169745273535;0,7359244138370934;0,8242164887188217;0,6994149676223831;0,5855335796218828
45,800000000000004;1,075284039686508;0,7302759706376984;0,7343056677067309;0,8224181282918027;0,6978704933732961;0,5842207765101588
45,900000000000006;1,0729394603497295;0,7286347651019535;0,7326867226653055;0,820619546882767;0,6963258293396537;0,5829078120815628
46,0;1,0704018147403578;0,7268584131753932;0,7309344642913868;0,8186728598399613;0,6946539687028911;0,5814867305403146
46,1;1,0677856925500755;0,7250271276421958;0,7291280174029058;0,8166659715844024;0,6929304058481169;0,5800217021137567
46,2;1,0651692822939498;0,7231956404629076;0,7273213716033615;0,8146588623468264;0,691206653208787;0,5785565123703261
46,300000000000004;1,06255258397198;0,7213639516375289;0,7255145268927535;0,8126515321272333;0,6894827107849012;0,5770911613100231
46,400000000000006;1,0599355975841667;0,7195320611660596;0,7237074832710823;0,8106439809256231;0,6877585785764595;0,5756256489328477
46,5;1,05731832313051;0,7176999690484999;0,7219002407383477;0,808636208741996;0,6860342565834622;0,5741599752387999
46,6;1,05470076061101;0,7158676752848497;0,7200927992945497;0,8066282155763521;0,684309744805909;0,5726941402278798
46,7;1,0517881709137933;0,7138288624967982;0,71808163994752;0,804393900192186;0,6823908621818605;0,5710630899974386
46,800000000000004;1,0488566825023595;0,7117768206087947;0,7160574309334595;0,8021450871642367;0,6804595286402101;0,5694214564870358
46,900000000000006;1,0459249060250817;0,7097245770747;0,7140330230083355;0,7998960531542703;0,6785280053140035;0,56777966165976
47,0;1,0429928414819607;0,7076721318945154;0,7120084161721483;0,7976467981622869;0,6765962922032415;0,5661377055156124
47,1;1,0400604888729956;0,7056194850682398;0,7099836104248974;0,7953973221882862;0,6746643893079232;0,5644955880545919
47,2;1,0371278481981874;0,703566636595874;0,7079586057665835;0,7931476252322689;0,6727322966280496;0,5628533092766993
47,300000000000004;1,0341980531426487;0,701515780056997;0,7059355660241647;0,7909001112170613;0,6708020787091065;0,5612126240455976
47,400000000000006;1,0312832948822273;0,699475449274702;0,7039229092722091;0,7886641322775598;0,6688817673845935;0,5595803594197616
47,5;1,0283682485559618;0,6974349168463161;0,7019100536091898;0,7864279323560412;0,6669612662755244;0,5579479334770528
47,6;1,025452914163853;0,69539418277184;0,6998969990351074;0,7841915114525058;0,6650405753818999;0,556315346217472
47,7;1,0225372917059004;0,693353247051273;0,6978837455499611;0,7819548695669529;0,6631196947037192;0,5546825976410185
47,800000000000004;1,0196213811821042;0,6913121096846158;0,6958702931537517;0,7797180066993833;0,661198624240983;0,5530496877476926
47,900000000000006;1,0167051825924645;0,6892707706718678;0,6938566418464789;0,7774809228497966;0,6592773639936909;0,5514166165374943
48,0;1,0131103235719918;0,6867543693575371;0,6913743717460292;0,7747232227792971;0,6569089862860853;0,5494034954860297
48,1;1,0084930698430015;0,6835222917472439;0,6881861324263812;0,7711812199187018;0,6538670308881622;0,5468178333977951
48,2;1,0038755280481675;0,6802900124908601;0,6849976941956698;0,7676389960760894;0,6508248857056835;0,5442320099926881
48,300000000000004;0,9992576981874897;0,6770575315883857;0,6818090570538946;0,7640965512514599;0,6477825507386488;0,5416460252707086
48,400000000000006;0,994639580260969;0,6738248490398212;0,6786202210010566;0,7605538854448138;0,6447400259870586;0,5390598792318569
48,5;0,9900211742686045;0,670591964845166;0,6754311860371551;0,7570109986561506;0,6416973114509126;0,5364735718761329
48,6;0,9854024802103962;0,6673588790044203;0,6722419521621902;0,7534678908854704;0,6386544071302107;0,5338871032035363
48,7;0,9802748865632832;0,663769563451441;0,6687013202973526;0,7495343943890549;0,6352762277862303;0,5310156507611529
48,800000000000004;0,9748458434341369;0,6599692332610386;0,6649525358925166;0,7453696489749153;0,6316994464305574;0,5279753866088309
48,900000000000006;0,9694165122391473;0,656168701424546;0,6612035525766174;0,7412046825787588;0,6281224752903289;0,5249349611396368
49,0;0,9639868929783144;0,6523679679419631;0,6574543703496553;0,7370394952005856;0,6245453143655451;0,5218943743535704
49,1;0,9585569856516372;0,648567032813289;0,653704989211629;0,7328740868403949;0,6209679636562047;0,5188536262506313
49,2;0,953126790259117;0,6447658960385247;0,6499554091625398;0,7287084574981876;0,617390423162309;0,5158127168308199
49,300000000000004;0,9476963068007522;0,6409645576176694;0,6462056302023867;0,7245426071739627;0,613812692883857;0,5127716460941355
49,400000000000006;0,9431977006992147;0,6378155333465931;0,6430993177278355;0,7210916216714133;0,6108489053346087;0,5102524266772746
49,5;0,9388540278391503;0,634774962344548;0,6400999875162003;0,7177594890664323;0,607987191450331;0,5078199698756384
49,6;0,9345100669132416;0,6317341896964119;0,6371004583935014;0,7144271354794338;0,605125287781497;0,5053873517571296
49,7;0,9301658179214892;0,6286932154021853;0,634100730359739;0,7110945609104182;0,6022631943281072;0,5029545723217482
49,800000000000004;0,9258212808638935;0,6256520394618683;0,6311008034149133;0,7077617653593861;0,5994009110901618;0,5005216315694947
49,900000000000006;0,9214764557404539;0,6226106618754607;0,6281006775590241;0,7044287488263365;0,5965384380676605;0,4980885295003685
50,0;0,9171115581895377;0,6195552335898192;0,6250866915805862;0,7010803342667296;0,593662740857645;0,4956441868718554
50,1;0,9125372090605991;0,6163531891995623;0,6219280781253389;0,6975712445239821;0,590649052019756;0,49308255135964985
50,2;0,9079625718658171;0,6131509431632148;0,6187692657590282;0,6940619337992179;0,5876351733973114;0,49052075453057187
50,300000000000004;0,9033876466051903;0,6099484954807761;0,6156102544816534;0,6905524020924357;0,5846211049903104;0,4879587963846209
50,400000000000006;0,898812433278721;0,6067458461522475;0,6124510442932158;0,6870426494036372;0,581606846798754;0,485396676921798
50,5;0,8942369318864082;0,6035429951776285;0,6092916351937151;0,683532675732822;0,578592398822642;0,4828343961421029
50,6;0,8896611424282518;0,6003399425569191;0,606132027183151;0,6800224810799896;0,5755777610619743;0,48027195404553535
50,7;0,8852486467193325;0,5972511955606756;0,6030851744125036;0,6766375528649283;0,5726707050655099;0,47780095644854054
50,800000000000004;0,8811906412304344;0,594410591718447;0,6002830991057431;0,6735245623528969;0,5699971955669418;0,4755284733747576
50,900000000000006;0,8771323476756926;0,5915697862301277;0,5974808248879188;0,6704113508588484;0,5673234962838176;0,4732558289841022
51,0;0,8730737660551079;0,5887287790957184;0,5946783517590317;0,6672979183827834;0,5646496072161383;0,47098302327657476
51,1;0,8690148963686789;0,5858875703152181;0,5918756797190808;0,664184264924701;0,5619755283639027;0,4687100562521745
51,2;0,8649557386164068;0,5830461598886276;0,5890728087680667;0,6610703904846016;0,5593012597271118;0,46643692791090213
51,300000000000004;0,8608962927982902;0,580204547815946;0,5862697389059887;0,6579562950624849;0,5566268013057644;0,4641636382527568
51,400000000000006;0,856938684244202;0,5774342218280842;0,5835369882397873;0,654920321377157;0,5540194356701298;0,4619473774624674
51,5;0,8530661386922938;0,5747234399417486;0,5808629740485806;0,6519496015017205;0,5514681115418137;0,4597787519533989
51,6;0,8491933050745416;0,572012456409322;0,5781887609463102;0,6489786606442667;0,5489165976289417;0,4576099651274576
51,7;0,8453201833909461;0,5693012712308051;0,5755143489329767;0,6460074988047961;0,5463648939315141;0,4554410169846441
51,800000000000004;0,8414467736415068;0,5665898844061976;0,5728397380085796;0,6430361159833086;0,5438130004495306;0,4532719075249581
51,900000000000006;0,8375730758262234;0,5638782959354993;0,5701649281731189;0,6400645121798036;0,541260917182991;0,45110263674839945
52,0;0,8336990899450969;0,5611665058187106;0,567489919426595;0,6370926873942818;0,5387086441318958;0,44893320465496855
52,1;0,8292251344886369;0,5580347369991886;0,564400628359249;0,6336606119756275;0,5357610970076397;0,4464277895993509
52,2;0,8245756884110403;0,5547801247448712;0,5611901600442625;0,6300939136147315;0,532697932532988;0,44382409979589693
52,300000000000004;0,8199259542676006;0,5515253108444632;0,5579794928182129;0,6265269942718189;0,5296345782737806;0,4412202486755706
52,400000000000006;0,8152759320583174;0,548270295297965;0,5547686266810999;0,6229598539468894;0,5265710342300175;0,43861623623837204
52,5;0,8106256217831908;0,5450150781053763;0,5515575616329236;0,6193924926399428;0,5235073004016988;0,4360120624843011
52,6;0,80597502344222;0,5417596592666969;0,5483462976736838;0,615824910350979;0,520443376788824;0,43340772741335754
52,7;0,801326421620285;0,5385056379913423;0,545136412321916;0,6122588596382618;0,5173807685296667;0,4308045103930739
52,800000000000004;0,797421909323352;0,5357724793834892;0,5424403249158957;0,6092636173282857;0,5148083839575697;0,42861798350679137
52,900000000000006;0,7935171089605749;0,5330391191295454;0,5397440385988117;0,6062681540362924;0,5122358096009166;0,4264312953036363
53,0;0,7896120205319548;0,5303055572295112;0,5370475533706646;0,6032724697622824;0,5096630454597081;0,424244445783609
53,1;0,7857066440374909;0,5275717936833865;0,5343508692314541;0,6002765645062552;0,5070900915339437;0,4220574349467092
53,2;0,7818009794771831;0,524837828491171;0,5316539861811798;0,597280438268211;0,5045169478236231;0,4198702627929368
53,300000000000004;0,7778950268510316;0,5221036616528649;0,5289569042198422;0,5942840910481496;0,5019436143287469;0,41768292932229195
53,400000000000006;0,7741441082932504;0,5194780186624183;0,5263668741429527;0,5914066740723174;0,4994724209259735;0,41558241492993464
53,5;0,7709064340711665;0,5172116467069595;0,5241312421277036;0,588922978778664;0,4973393649678946;0,41376931736556766
53,6;0,7676684717832398;0,5149450731054108;0,5218954112013917;0,5864390625029942;0,4952061192252606;0,4119560584843287
53,7;0,7644302214294687;0,5126782978577709;0,5196593813640157;0,5839549252453067;0,49307268369807017;0,4101426382862167
53,800000000000004;0,7611916830098547;0,5104113209640411;0,517423152615577;0,5814705670056028;0,49093905838632446;0,4083290567712329
53,900000000000006;0,7579528565243963;0,5081441424242201;0,5151867249560741;0,5789859877838813;0,48880524329002245;0,4065153139393761
54,0;0,7547137419730947;0,5058767622383092;0,5129500983855085;0,5765011875801432;0,486671238409165;0,4047014097906474
54,1;0,7510870025864793;0,5033380446676783;0,5104458147153424;0,573719031338356;0,4842818571662183;0,40267043573414263
54,2;0,7470077984857273;0,5004826017971519;0,5076291016494716;0,5705897788775051;0,4815943815233699;0,40038608143772153
54,300000000000004;0,7429283063191313;0,4976269572805348;0,5048121896725374;0,567460305434637;0,47890671609596547;0,39810156582442785
54,400000000000006;0,7388485260866915;0,4947711111178269;0,5019950787845395;0,5643306110097516;0,47621886088400517;0,39581688889426153
54,5;0,734768457788409;0,4919150633090293;0,49917776898547894;0,5612006956028501;0,47353081588748974;0,39353205064722346
54,6;0,7306881014242822;0,4890588138541404;0,4963602602753543;0,5580705592139308;0,47084258110641786;0,39124705108331237
54,7;0,7266074569943116;0,48620236275316103;0,49354255265416624;0,5549402018429944;0,4681541565407903;0,38896189020252886
54,800000000000004;0,7230329951490931;0,483700239461508;0,4910743669164075;0,552198148920635;0,46579921697217563;0,3869601915692064
54,900000000000006;0,719685211956182;0,48135679122647024;0,48876270404584;0,5496299864712786;0,4635936186333166;0,3850854329811762
55,0;0,7163371406974279;0,4790131413453424;0,48645084226420954;0,5470616030399057;0,4613878305099022;0,38321051307627396
55,1;0,7129887813728301;0,47666928981812384;0,4841387815715155;0,5444929986265155;0,45918185260193173;0,3813354318544991
55,2;0,7096401339823873;0,47432523664481396;0,4818265219677573;0,5419241732311074;0,45697568490940477;0,3794601893158512
55,300000000000004;0,7062911985261022;0,47198098182541437;0,47951406345293646;0,5393551268536831;0,4547693274323228;0,37758478546033153
55,400000000000006;0,7029419750039732;0,4696365253599241;0,4772014060270522;0,5367858594942416;0,45256278017068485;0,3757092202879393
55,5;0,6993669169305801;0,46713398470854883;0,4747328085904305;0,5340433491913646;0,45020744779292;0,3737071877668391
55,6;0,6957718794702855;0,4646174584863428;0,47225041527629374;0,5312855122355223;0,4478389525249612;0,37169396678907424
55,7;0,6921765539441479;0,46210073061804646;0,469767823051094;0,5285274542976633;0,4454702674724471;0,3696805844944372
55,800000000000004;0,6885809403521662;0,45958380110365915;0,4672850319148303;0,525769175377787;0,44310139263537673;0,36766704088292734
55,900000000000006;0,6849850386943412;0,4570666699431818;0,4648020418675037;0,523010675475894;0,44073232801375095;0,36565333595454547
