Geschwindigkeit (km/h);Physikalisches Maximum (Leer, unlimitiert) (m/s²);Physikalisches Maximum (Voll, unlimitiert) (m/s²);Durchschnittliche Auslastung (37%) (m/s²);Nachtverkehr (10%) (m/s²);Nebenverkehr (50%) (m/s²);Hauptverkehrszeit (100%) (m/s²)
55,900000000000006;0,6587875250447828;0,4570666699431818;0,4548082200841191;0,5055846135133969;0,43347831911914164;0,36565333595454547
56,0;0,6553153418633095;0,4545493371366138;0,45237233711435265;0,5029083793004342;0,4311434017333395;0,36363946970929106
56,1;0,6519743454272526;0,45212711472047246;0,4500284871803786;0,5003332591238056;0,4288967026806867;0,361701691776378
56,2;0,6493847114501029;0,45024963008703883;0,4482117497062366;0,498337262171318;0,42715526765837153;0,3601997040696311
56,300000000000004;0,6467947993404145;0,44837194380751483;0,4463948171103862;0,49634105084424934;0,4254136456020013;0,35869755504601186
56,400000000000006;0,6442046090981872;0,44649405588189994;0,4445776893928273;0,4943446251425989;0,42367183651157597;0,35719524470552
56,5;0,6416141407234217;0,444615966310195;0,4427603665535603;0,4923479850663677;0,421929840387096;0,35569277304815605
56,6;0,6390233942161174;0,44273767509239936;0,4409428485925848;0,4903511306155551;0,420187657228561;0,3541901400739195
56,7;0,6364323695762744;0,4408591822285132;0,43912513550990084;0,4883540617901611;0,41844528703597084;0,3526873457828106
56,800000000000004;0,6339043958613029;0,4390264012851589;0,4373516553107072;0,486405590355366;0,41674531630590317;0,35122112102812714
56,900000000000006;0,6314803397661012;0,43726896061613757;0,4356510777053645;0,48453721489328344;0,4151152264099993;0,34981516849291006
57,0;0,6290560055383605;0,4355113183010257;0,43395030497831333;0,4826686250566196;0,41348494948004033;0,34840905464082056
57,1;0,626631393178081;0,43375347433982303;0,43224933712955355;0,48079982084537437;0,4118544855160264;0,3470027794718584
57,2;0,6242065026852628;0,43199542873252983;0,4305481741590854;0,47893080225954754;0,4102238345179573;0,3455963429860239
57,300000000000004;0,6217813340599062;0,4302371814791463;0,42884681606690905;0,4770615692991399;0,4085929964858334;0,3441897451833171
57,400000000000006;0,6193558873020109;0,4284787325796721;0,4271452628530241;0,4751921219641507;0,4069619714196545;0,3427829860637377
57,5;0,6170607617352516;0,42681476654377176;0,42553513545209243;0,47342312152731314;0,40541858263273234;0,34145181323501744
57,6;0,6148498470279816;0,42521185338100104;0,4239840855213799;0,47171902779945063;0,40393182259769866;0,34016948270480085
57,7;0,612638654188173;0,42360873857213965;0,42243284046895896;0,47001471969700664;0,40244487552861;0,33888699085771173
57,800000000000004;0,6104271832158256;0,4220054221171879;0,42088140029482957;0,4683101972199814;0,4009577414254662;0,3376043376937503
57,900000000000006;0,6082154341109399;0,42040190401614574;0,41932976499899194;0,4666054603683752;0,3994704202882677;0,33632152321291664
58,0;0,6060034068735154;0,4187981842690129;0,41777793458144585;0,46490050914218745;0,3979829121170141;0,33503854741521033
58,1;0,6037911015035522;0,41719426287578953;0,41622590904219137;0,46319534354141845;0,39649521691170553;0,33375541030063166
58,2;0,6014583615312609;0,41550302639587844;0,41458939354908103;0,4613973512704166;0,3949265337999038;0,33240242111670276
58,300000000000004;0,5991018323239335;0,41379454272056604;0,41293618890408573;0,45958102311061605;0,39334185328946925;0,3310356341764529
58,400000000000006;0,5967450249840676;0,4120858573991633;0,41128278913738203;0,45776448057623437;0,39175698574497964;0,3296686859193307
58,5;0,5943879395116631;0,41037697043167004;0,40962919424897004;0,4559477236672714;0,39017193116643517;0,3283015763453361
58,6;0,5920305759067198;0,40866788181808605;0,4079754042388496;0,454130752383727;0,38858668955383563;0,3269343054544689
58,7;0,5896729341692379;0,40695859155841174;0,4063214191070208;0,4523135667256015;0,3870012609071811;0,3255668732467294
58,800000000000004;0,5872521456652613;0,40520351989302866;0,40462313385476023;0,45044770980559296;0,3853733683479853;0,324162815914423
58,900000000000006;0,5839342974896362;0,40279807996570055;0,4022955234019479;0,4478904314775365;0,3831422356617678;0,32223846397256045
59,0;0,5806161711814715;0,40039243839228117;0,39996771782742657;0,4453329387748979;0,38091091594149473;0,32031395071382496
59,1;0,577297766740768;0,39798659517277113;0,3976397171311967;0,44277523169767785;0,3786794091871666;0,31838927613821694
59,2;0,573979084167526;0,39558055030717065;0,39531152131325853;0,4402173102458766;0,3764477153987835;0,31646444024573656
59,300000000000004;0,5706601234617461;0,39317430379548024;0,39298313037361254;0,43765917441949487;0,37421583457634605;0,3145394430363842
59,400000000000006;0,5673408846234267;0,39076785563769867;0,39065454431225755;0,43510082421853113;0,371983766719853;0,31261428451015894
59,5;0,5642329702401436;0,3885146177098184;0,3884742112704624;0,43270535532510357;0,3698938069026887;0,3108116941678547
59,6;0,5616312670563898;0,38662838290159685;0,38664900673876934;0,43070005586121357;0,36814425577622234;0,3093027063212775
59,7;0,5590292857400981;0,38474194644728543;0,38482360708536845;0,42869454202274304;0,36639451761570163;0,30779355715782836
59,800000000000004;0,5564270262912674;0,38285530834688314;0,3829980123102589;0,4266888138096907;0,3646445924211256;0,30628424667750653
59,900000000000006;0,5538244887098982;0,38096846860039046;0,38117222241344106;0,42468287122205733;0,3628944801924947;0,3047747748803124
60,0;0,5512216729959899;0,379081427207807;0,3793462373949146;0,4226767142598424;0,3611441809298086;0,30326514176624564
60,1;0,5486185791495437;0,3771941841691334;0,37752005725468013;0,4206703429230465;0,3593936946330679;0,30175534733530673
60,2;0,5461853354628923;0,3754300824963112;0,3758130341663731;0,41879488599512915;0,357757426414798;0,300344065997049
60,300000000000004;0,5439064600761696;0,3737778978409373;0,37421430695222235;0,41703841061400065;0,3562249652851758;0,29902231827274983
60,400000000000006;0,5416273065569079;0,3721255115394726;0,37261538461636295;0,41528172085829085;0,3546923171214984;0,2977004092315781
60,5;0,539347874905108;0,37047292359191764;0,3710162671587955;0,4135248167279998;0,35315948192376634;0,2963783388735341
60,6;0,537068165120769;0,3688201339982718;0,3694169545795192;0,4117676982231272;0,3516264596919789;0,29505610719861747
60,7;0,5347881772038918;0,36716714275853585;0,3678174468785349;0,4100103653436736;0,35009325042613676;0,2937337142068287
60,800000000000004;0,5325079111544754;0,36551394987270897;0,3662177440558418;0,4082528180896383;0,34855985412623935;0,2924111598981672
60,900000000000006;0,5302279060830556;0,36386094619592957;0,3646182243202222;0,4064954719880789;0,34702663332458894;0,2910887569567437
61,0;0,5279477997224836;0,36220786908451497;0,3630186335259897;0,40473804781647527;0,3454933444096536;0,289766295267612
61,1;0,5256674152293725;0,3605545903270094;0,3614188476100484;0,40298040927029;0,343959868460663;0,28844367226160755
61,2;0,5233867526037226;0,3589011099234132;0,3598188665723986;0,4012225563495233;0,3424262054776172;0,28712088793873053
61,300000000000004;0,5211058118455345;0,3572474278737269;0,35821869041304083;0,39946448905417564;0,3408923554605168;0,28579794229898153
61,400000000000006;0,5188245929548074;0,35559354417794975;0,35661831913197434;0,39770620738424656;0,33935831840936126;0,2844748353423598
61,5;0,5165430959315421;0,35393945883608235;0,3550177527291998;0,3959477113397364;0,33782409432415095;0,2831515670688659
61,6;0,5137484338765648;0,35191332884622367;0,3530571794097115;0,39379368610134846;0,33594478534805017;0,28153066307697894
61,7;0,5109441762588732;0,3498802420733974;0,3510898743982074;0,3916322649475132;0,33405902370368956;0,27990419365871794
61,800000000000004;0,508139640508643;0,3478469536544805;0,34912237426499476;0,38947062941909655;0,3321730750252739;0,2782775629235844
61,900000000000006;0,5053348266258739;0,34581346358947285;0,3471546790100736;0,3873087795160984;0,330286939312803;0,2766507708715783
62,0;0,5025297346105667;0,3437797718783751;0,34518678863344443;0,3851467152385194;0,3284006165662776;0,2750238175027001
62,1;0,49972436446272067;0,3417458785211867;0,34321870313510666;0,38298443658635895;0,32651410678569703;0,2733967028169494
62,2;0,4970717111359728;0,33982270485929456;0,34135775492886083;0,38093986658036066;0,32473029353408694;0,27185816388743567
62,300000000000004;0,49498978516384456;0,3383133085295016;0,33989719603701396;0,3793351927413781;0,3233302737499311;0,2706506468236013
62,400000000000006;0,49290758105917787;0,33680371055361824;0,33843644202345885;0,3777303045278144;0,32193006693172044;0,2694429684428946
62,5;0,49082509882197234;0,33529391093164423;0,3369754928881952;0,37612520193966925;0,3205296730794547;0,2682351287453154
62,6;0,48874233845222786;0,3337839096635795;0,33551434863122304;0,37451988497694266;0,3191290921931338;0,2670271277308636
62,7;0,48665929994994517;0,3322737067494245;0,33405300925254267;0,3729143536396351;0,3177283242727582;0,26581896539953964
62,800000000000004;0,4845759833151236;0,3307633021891789;0,3325914747521538;0,371308607927746;0,31632736931832744;0,26461064175134313
62,900000000000006;0,48246217984677386;0,32923079467462535;0,3311085524520112;0,3696793640584532;0,3149059130729444;0,2633846357397003
63,0;0,4803097256608494;0,3276702653898301;0,32959851504307724;0,3680203296028569;0,31345846562038077;0,26213621231186407
63,1;0,47815699334238554;0,3261095344589438;0,3280882825124343;0,36636108077267876;0,3120108311337616;0,26088762756715506
63,2;0,4760039828913836;0,3245486018819674;0,3265778548600834;0,36470161756791986;0,3105630096130878;0,2596388815055739
63,300000000000004;0,473850694307843;0,32298746765890046;0,325067232086024;0,3630419399885796;0,30911500105835904;0,2583899741271204
63,400000000000006;0,47169712759176363;0,32142613178974294;0,32355641419025627;0,3613820480346579;0,30766680546957526;0,25714090543179435
63,5;0,46954328274314544;0,31986459427449476;0,3220454011727799;0,35972194170615485;0,30621842284673634;0,25589167541959584
63,6;0,46747886695047386;0,3183678928248079;0,3205971264104582;0,35813076408522526;0,3048301780238384;0,2546943142598463
63,7;0,46545842882266736;0,3169030751821481;0,31917970383516;0,3565734828704375;0,3034715065871685;0,2535224601457185
63,800000000000004;0,46343771256232225;0,31543805589339796;0,31776208613815343;0,35501598728106853;0,30211264811644367;0,2523504447147184
63,900000000000006;0,4614167181694378;0,31397283495855666;0,316344273319438;0,3534582773171177;0,3007536026116634;0,25117826796684534
64,0;0,45939544564401513;0,31250741237762525;0,3149262653790145;0,35190035297858596;0,2993943700728284;0,2500059299021002
64,10000000000001;0,4573738949860535;0,31104178815060307;0,3135080623168824;0,3503422142654727;0,2980349504999383;0,24883343052048246
64,2;0,4553520661955539;0,30957596227749085;0,3120896641330423;0,34878386117777865;0,2966753438929936;0,2476607698219927
64,3;0,45260884422075726;0,3075871263457633;0,3101651781997105;0,34666948410750353;0,29483062650704345;0,24606970107661064
64,4;0,4497841531241408;0,30553922530071637;0,30818353824079;0,3444923135612742;0,2929311240884491;0,2444313802405731
64,5;0,4469591838949861;0,3034911226095793;0,3062017031601614;0,342314928640464;0,2910314346358002;0,24279289808766344
64,60000000000001;0,4441339365332927;0,3014428182723515;0,30421967295782426;0,3401373293450723;0,28913155814909625;0,2411542546178812
64,7;0,441308411039061;0,29939431228903346;0,302237447633779;0,33795951567509963;0,2872314946283375;0,23951544983122677
64,8;0,4384826074122903;0,29734560465962473;0,30025502718802516;0,33578148763054555;0,28533124407352356;0,2378764837276998
64,9;0,4357709505478477;0,29537965343290384;0,2983526855111256;0,33369143981476257;0,28350775308062304;0,23630372274632308
65,0;0,43383878429173767;0,29397883289722404;0,29699718937741676;0,33220219539144846;0,28220844127941275;0,23518306631777924
65,10000000000001;0,4319063399030885;0,2925778107154534;0,29564149812199914;0,3307127365935528;0,2809089424441473;0,23406224857236274
65,2;0,4299736173819011;0,29117658688759257;0,2942856117448734;0,3292230634210761;0,2796092565748271;0,23294126951007407
65,3;0,42804061672817506;0,2897751614136411;0,29292953024603924;0,3277331758740182;0,27830938367145186;0,2318201291309129
65,4;0,42610733794191;0,288373534293599;0,2915732536254965;0,3262430739523787;0,2770093237340215;0,23069882743487924
65,5;0,4241737810231065;0,2869717055274665;0,2902167818832455;0,3247527576561581;0,2757090767625362;0,22957736442197318
65,60000000000001;0,4221619428775947;0,2855131228719704;0,28880539255830223;0,32320210499915225;0,2743561885023659;0,22841049829757631
65,7;0,4200094105390194;0,28395253692650335;0,2872953003219869;0,32154301030629684;0,27290868849497624;0,22716202954120268
65,8;0,417856600067905;0,2823917493349453;0,2857850129639629;0,3198837012388598;0,27146100145353114;0,22591339946795627
65,9;0,4157035114642515;0,2808307600972967;0,2842745304842302;0,31822417779684126;0,27001312737803085;0,22466460807783736
66,0;0,41355014472805973;0,2792695692135576;0,2827638528827893;0,31656443998024164;0,2685650662684758;0,2234156553708461
66,10000000000001;0,41139649985932913;0,2777081766837279;0,28125298015963995;0,31490448778906055;0,2671168181248657;0,22216654134698233
66,2;0,40924257685806004;0,27614658250780777;0,2797419123147823;0,3132443212232983;0,26566838294720063;0,22091726600624623
66,3;0,407640423146356;0,2749850210668224;0,27861793390197515;0,3120094386282308;0,2645909926251272;0,21998801685345792
66,4;0,40642754305619544;0,27410568300145594;0,2777670473555062;0,31107459417335614;0,263775374709425;0,21928454640116476
66,5;0,4052143848334966;0,27322614328999933;0,27691596568732924;0,31013953534390054;0,2629595697596681;0,21858091463199947
66,60000000000001;0,4040009484782584;0,27234640193245163;0,27606468889744334;0,3092042621398632;0,2621435777758558;0,2178771215459613
66,7;0,4027872339904825;0,2714664589288141;0,2752132169858498;0,3082687745612452;0,2613273987579891;0,2171731671430513
66,8;0,4015732413701674;0,27058631427908564;0,27436154995254736;0,3073330726080455;0,26051103270606707;0,21646905142326853
66,9;0,40035897061731357;0,26970596798326657;0,2735096877975365;0,3063971562802644;0,25969447962008996;0,21576477438661326
67,0;0,3991444217319211;0,26882542004135707;0,27265763052081726;0,3054610255779022;0,25887773950005794;0,21506033603308566
67,10000000000001;0,3979295947139901;0,26794467045335707;0,2718053781223897;0,30452468050095866;0,258060812345971;0,21435573636268568
67,2;0,39671448956352034;0,2670637192192665;0,27095293060225367;0,3035881210494339;0,257243698157829;0,21365097537541322
67,3;0,39549910628051205;0,26618256633908544;0,27010028796040936;0,3026513472233277;0,25642639693563213;0,21294605307126835
67,4;0,3942834448649646;0,26530121181281363;0,26924745019685625;0,30171435902264004;0,25560890867937996;0,21224096945025092
67,5;0,3930675053168792;0,26441965564045167;0,26839441731159525;0,3007771564473716;0,25479123338907317;0,21153572451236136
67,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
67,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
67,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
67,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
68,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
69,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
70,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
71,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
72,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
73,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
74,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,8;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
75,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,3;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,80000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
76,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,30000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,80000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
77,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,30000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,4;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,5;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,60000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,7;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,80000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
78,9;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
79,0;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
79,10000000000001;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
79,2;0,3919055487955255;0,2635772371624703;0,26757925579676595;0,29988156205217537;0,25400985972833684;0,21086178972997624
