Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);In der Neckarhelle;49.4181205;8.7562958;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.418078;8.7561481;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4180254;8.7559575;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41800135;8.7558581;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4179773;8.7557587;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.417958299999995;8.7556523;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4179393;8.7555459;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4179118;8.7553692;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4178843;8.7551925;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41786675;8.75505615;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4178492;8.7549198;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.417828799999995;8.7547933;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4178084;8.7546668;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4177698;8.7544891;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4177312;8.7543114;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.417692599999995;8.7541337;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.417654;8.753956;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.417616179999996;8.75379216;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41757836;8.75362832;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41754054;8.75346448;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41750272;8.75330064;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4174649;8.7531368;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41742923333333;8.752982466666667;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41739356666667;8.752828133333333;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4173579;8.7526738;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4173405;8.7525926;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41730935;8.7524435;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4172782;8.7522944;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172566;8.7521746;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172506;8.7521294;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172392;8.7520295;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172322;8.7519244;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172266;8.7518402;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4325717;8.7471948;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4325321;8.7471931;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4193926;8.7568818;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.41930905;8.756884750000001;30;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4192255;8.7568877;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.419175;8.7568895;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.419081250000005;8.7568903;30;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4189875;8.7568911;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.41890345;8.75689225;30;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4188194;8.7568934;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.41869505;8.75689405;30;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4185707;8.7568947;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4183638;8.7568673;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.418332;8.7568269;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.418306;8.7567782;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.41827;8.756655649999999;30;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.418234;8.7565331;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4182154;8.7564882;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4181974;8.7564531;30;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4181679;8.7564137;30;Original OSM
Routenpunkt (Way);Unbekannt;49.4504597;8.7544324;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4504292;8.7544267;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4504013;8.7544198;50;Original OSM
Routenpunkt (Way);Unbekannt;49.450358;8.7544022;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4503085;8.7543783;50;Original OSM
Routenpunkt (Way);Römerkreis;49.4051411;8.6845283;50;Original OSM
Routenpunkt (Way);Römerkreis;49.4051492;8.6845676;50;Original OSM
Routenpunkt (Way);Römerkreis;49.4051507;8.6845752;50;Original OSM
Routenpunkt (Way);Römerkreis;49.405154;8.6845871;50;Original OSM
Routenpunkt (Way);Römerkreis;49.4051598;8.6846067;50;Original OSM
Routenpunkt (Way);Römerkreis;49.4051632;8.6846176;50;Original OSM
Routenpunkt (Way);Römerkreis;49.4051729;8.6846487;50;Original OSM
Routenpunkt (Way);Römerkreis;49.4051906;8.6846937;50;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4152464;8.7092132;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4152517;8.7092647;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4152626;8.709378650000001;30;Interpoliert
